emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
calm,male,../data/raw\Actor_01\03-01-02-02-02-01-01.wav,-56.300114,-48.251553,-37.93521,-31.638363,-31.03703,-35.55894,-43.128193,-42.370995,-35.845463,-34.69984,-37.744045,-41.790207,-42.4203,-39.19341,-38.625526,-39.94352,-42.7481,-42.691082,-40.54842,-38.623245,-39.743755,-42.54305,-42.85688,-41.753128,-41.761024,-43.999157,-46.701717,-47.149357,-46.469406,-47.168034,-48.831882,-49.840916,-50.592964,-50.711918,-50.593163,-52.947914,-53.503284,-53.78525,-53.188625,-52.299522,-51.871452,-51.9424,-52.922493,-54.20431,-52.476322,-52.172085,-51.472202,-50.470016,-49.398872,-50.98144,-51.881447,-51.10402,-50.859035,-48.690388,-50.03992,-49.87797,-50.88497,-50.74951,-51.379528,-52.242607,-51.942448,-51.96157,-52.070675,-51.828285,-52.35574,-54.87453,-56.85286,-55.875393,-56.191765,-56.674473,-57.00406,-56.926003,-56.39488,-56.5258,-56.885506,-56.500443,-55.20077,-53.7911,-53.32391,-52.937424,-53.961857,-55.427856,-57.77544,-59.418503,-59.491714,-59.70026,-60.823032,-60.430702,-59.870182,-59.621716,-59.12843,-58.628185,-59.220024,-59.48111,-59.59979,-60.21016,-60.327255,-60.738506,-63.655464,-64.84989,-63.70894,-61.960182,-60.78804,-59.99191,-60.021927,-61.36042,-62.127247,-63.45596,-64.104004,-64.45513,-64.866776,-64.83379,-64.05292,-63.53579,-61.94794,-60.813366,-60.223343,-60.55833,-61.91103,-63.146465,-63.848713,-64.55884,-64.50931,-64.29543,-64.956535,-65.19389,-66.27935,-67.05378
calm,male,../data/raw\Actor_01\03-01-02-02-02-02-01.wav,-57.075333,-47.121475,-37.560036,-33.799725,-34.60025,-39.68851,-44.184113,-42.142277,-39.02272,-38.857376,-39.751644,-41.680714,-41.863613,-40.057964,-40.05376,-42.40495,-43.803833,-42.5024,-41.738075,-41.012012,-41.812977,-43.262222,-42.905045,-43.00102,-44.86306,-46.444035,-47.81454,-48.158104,-48.1014,-48.60008,-49.19651,-50.200455,-50.20379,-50.146824,-51.462845,-55.02714,-55.761864,-55.08989,-54.513718,-53.960884,-53.752865,-54.431396,-54.919632,-55.392563,-54.303234,-55.159534,-52.761787,-50.02834,-49.85374,-52.52206,-53.04301,-51.062866,-51.006912,-49.93015,-50.532726,-49.771378,-51.089542,-49.973274,-50.147964,-50.536037,-50.235115,-49.995323,-51.552834,-51.23552,-51.57514,-54.700863,-56.79253,-55.724075,-55.335606,-55.787777,-56.286896,-56.48795,-54.9766,-54.79002,-55.809616,-55.504272,-53.851837,-52.90243,-52.245266,-52.59362,-53.97897,-54.966446,-56.215252,-58.109543,-57.4559,-57.90449,-59.03907,-58.299835,-57.99935,-57.362926,-56.50335,-56.07994,-56.367176,-57.542458,-57.40773,-58.13418,-58.904156,-59.43553,-61.794003,-62.585884,-62.983727,-62.319534,-60.952854,-60.44612,-60.600338,-61.622467,-62.50681,-63.961426,-63.948116,-64.385315,-64.25837,-64.25901,-63.57783,-63.352104,-62.79131,-62.42531,-62.06642,-61.678745,-62.30428,-63.391907,-64.8293,-66.05438,-66.27196,-66.68563,-66.562195,-66.80421,-67.67066,-67.685555
happy,male,../data/raw\Actor_01\03-01-03-01-01-01-01.wav,-58.46926,-53.464214,-50.150726,-45.08907,-41.005566,-38.96436,-38.87037,-42.283264,-45.803905,-45.79033,-42.82817,-41.389965,-41.849625,-42.669205,-43.781296,-43.668926,-43.710144,-43.595608,-43.94323,-43.594498,-43.12934,-43.597397,-43.77084,-45.733475,-47.990482,-48.244568,-47.78238,-47.402153,-47.53185,-48.868332,-50.69221,-51.44278,-52.133446,-52.366665,-51.904778,-52.640686,-52.815838,-52.543877,-52.662743,-52.327347,-52.040848,-52.246372,-53.37517,-54.06707,-53.151764,-53.52072,-53.42927,-52.682915,-52.48293,-54.12806,-54.2782,-53.002052,-53.15113,-51.504753,-51.72228,-51.753445,-52.99559,-52.57189,-52.344566,-51.847187,-51.65827,-51.68047,-52.16754,-52.16156,-53.306335,-54.154076,-53.88159,-53.790752,-54.500088,-55.345734,-55.527557,-55.32527,-55.15472,-55.278915,-55.54385,-55.298447,-54.128838,-53.97718,-54.196823,-53.784615,-54.072784,-54.498302,-55.493736,-56.1244,-56.82002,-57.619614,-57.845306,-57.435257,-57.24237,-55.94957,-55.49785,-55.185204,-54.574448,-54.298813,-54.229088,-55.258373,-56.629623,-58.380703,-60.49671,-61.278767,-62.067944,-62.7003,-63.269264,-62.892296,-62.987335,-63.03967,-63.25826,-63.312088,-63.849808,-64.40563,-64.51244,-63.53989,-62.39958,-60.88953,-59.968014,-59.623447,-60.662605,-61.74729,-62.06614,-62.37669,-63.410442,-64.463905,-64.46361,-64.63852,-65.093475,-65.26995,-65.59462,-66.184006
happy,male,../data/raw\Actor_01\03-01-03-01-01-02-01.wav,-53.570732,-49.665222,-46.829697,-42.31471,-38.546825,-37.28797,-38.667755,-41.947197,-43.540024,-42.870224,-41.431984,-40.406338,-42.12507,-42.160812,-41.402542,-41.1788,-41.48094,-42.87066,-42.89733,-41.422085,-41.02738,-41.249725,-42.72153,-45.62626,-46.47435,-46.087284,-45.733086,-45.866676,-47.3322,-48.954556,-49.82055,-49.824665,-49.75643,-50.517548,-51.717316,-52.204655,-52.041428,-52.260803,-53.163742,-53.139874,-52.47471,-51.859924,-51.404945,-51.690887,-52.390503,-52.3696,-50.90068,-49.82596,-50.33929,-52.822235,-52.8255,-51.591324,-51.93022,-51.696354,-50.983,-48.986214,-49.844444,-50.649982,-50.189198,-50.278183,-49.97273,-50.189907,-50.248295,-50.16352,-50.719475,-51.83043,-52.54333,-51.802036,-51.77757,-52.939854,-53.16607,-53.6209,-54.015446,-53.338432,-53.05593,-52.851173,-52.211708,-51.072334,-50.478596,-51.53556,-51.63176,-52.283726,-53.276993,-54.89061,-55.192307,-55.163254,-55.417892,-54.90079,-54.85463,-54.110188,-53.397194,-51.880024,-51.63286,-51.343147,-51.390392,-52.756283,-54.47416,-56.236076,-59.039474,-61.13478,-61.786716,-62.20666,-61.983032,-62.16593,-61.919655,-61.802433,-61.934937,-62.18767,-62.319695,-62.19491,-62.038033,-61.965458,-60.652912,-59.120224,-57.876163,-57.614212,-58.493534,-59.18098,-59.91752,-59.997955,-60.49964,-61.58282,-62.70833,-63.193497,-63.36924,-63.17823,-63.679073,-64.74509
happy,male,../data/raw\Actor_01\03-01-03-01-02-01-01.wav,-57.943916,-53.631313,-48.8063,-43.899265,-40.146526,-39.888256,-42.302876,-45.605053,-46.768852,-44.49878,-42.393936,-42.31254,-43.334724,-44.94133,-45.31351,-44.480503,-43.95464,-43.56857,-43.321293,-42.19546,-43.190083,-44.729218,-45.499104,-45.852333,-46.41837,-47.492584,-49.398193,-49.984406,-50.305466,-50.464317,-50.59767,-51.028656,-52.268387,-53.693615,-53.98293,-54.682674,-54.333,-53.91167,-53.664417,-54.236393,-54.315334,-54.380295,-54.780457,-55.039047,-54.350376,-54.853065,-54.243877,-52.73653,-52.296303,-53.956726,-54.700775,-54.06774,-53.182583,-51.596947,-52.742188,-52.90814,-53.055298,-52.358017,-53.141758,-53.097942,-52.016663,-52.388153,-53.260754,-52.98984,-54.014057,-55.7421,-56.581253,-56.03088,-56.477585,-57.56782,-57.52553,-57.88157,-57.41341,-58.056023,-58.015976,-57.59378,-56.90147,-56.104153,-56.269947,-55.250973,-54.942387,-55.63045,-56.71338,-57.39312,-57.089466,-57.980003,-58.745777,-57.85933,-57.51391,-56.897408,-56.217567,-55.899998,-55.664497,-55.472725,-55.75661,-56.850704,-57.856712,-59.565376,-61.537292,-62.542557,-62.334354,-62.527252,-63.407887,-64.08085,-64.32161,-64.158134,-64.0509,-63.645405,-64.26985,-64.82478,-64.5332,-62.840347,-61.469074,-60.009766,-59.42282,-59.6951,-60.67802,-61.547718,-62.160942,-62.92819,-63.869164,-65.140884,-65.60426,-65.01393,-64.52085,-64.602356,-66.405846,-67.9738
happy,male,../data/raw\Actor_01\03-01-03-01-02-02-01.wav,-58.114754,-51.037197,-44.75935,-39.30041,-36.51686,-37.43665,-41.13543,-43.9505,-43.06413,-40.464222,-39.319912,-40.691788,-42.53785,-43.288338,-43.119137,-41.92798,-41.4608,-42.303963,-42.412426,-41.556107,-42.600204,-43.650723,-43.880074,-44.25081,-45.0437,-46.40685,-47.841736,-48.56985,-48.95277,-48.947784,-49.65648,-50.940487,-52.664345,-53.180122,-53.05455,-52.870083,-52.995083,-53.879124,-54.574875,-53.479187,-52.445385,-52.06892,-53.29949,-54.311035,-52.747925,-52.141567,-51.764744,-52.085117,-51.317604,-51.774666,-52.377754,-52.84157,-53.343494,-51.310978,-51.66921,-51.762062,-52.408344,-51.42866,-51.779274,-52.823845,-52.279545,-51.975468,-52.89108,-52.944725,-53.274647,-54.437748,-55.59586,-55.438248,-55.3692,-55.578976,-56.473766,-56.31884,-56.06217,-56.3336,-56.33967,-55.919956,-54.51425,-53.292995,-53.388474,-52.629726,-52.898792,-53.521877,-54.689754,-55.87208,-55.817345,-56.14959,-56.77339,-56.144947,-55.423294,-54.65783,-53.798397,-53.600975,-52.97862,-53.045628,-52.767834,-53.3492,-54.940434,-57.312252,-59.00893,-59.176884,-58.99614,-58.71248,-59.811504,-61.148766,-61.557907,-61.256355,-61.269135,-61.75358,-62.091152,-62.684998,-62.143375,-61.345898,-59.855976,-58.253315,-57.346745,-57.49129,-58.865284,-59.448174,-60.047318,-61.16423,-61.98866,-62.60865,-63.189014,-63.328857,-62.800716,-62.19296,-63.28349,-65.605896
happy,male,../data/raw\Actor_01\03-01-03-02-01-01-01.wav,-58.723537,-54.42237,-52.30502,-50.60774,-46.958427,-41.595234,-38.144493,-36.92555,-36.861492,-36.92788,-38.58547,-41.061405,-43.171898,-41.736713,-39.98077,-39.34003,-39.20169,-39.625942,-40.052826,-39.114716,-38.87643,-39.395782,-39.677998,-40.98282,-42.580944,-43.677765,-44.593025,-45.157948,-45.115017,-45.552666,-45.176693,-44.200634,-43.875984,-45.277924,-47.478226,-50.651104,-51.181446,-50.234306,-48.92439,-47.370037,-46.49272,-46.835606,-47.51804,-48.544216,-49.49705,-51.08821,-49.514523,-47.09288,-46.172916,-47.311466,-48.073055,-47.76375,-48.038765,-46.65393,-47.291286,-47.025066,-47.6192,-47.49525,-47.921146,-47.845737,-46.440865,-46.895195,-48.09611,-47.724045,-46.634254,-47.412567,-49.39267,-49.639885,-49.192387,-48.39347,-48.54133,-50.10005,-50.098244,-49.82879,-50.05342,-50.16285,-50.142063,-49.822628,-49.17693,-49.22576,-49.389668,-49.93337,-50.806488,-51.86792,-52.30654,-52.210457,-52.614887,-52.93268,-53.039864,-52.133656,-52.246334,-52.005604,-51.595318,-52.092606,-52.517807,-52.546288,-53.735943,-54.139652,-55.094864,-56.6348,-56.582077,-57.04637,-57.003666,-56.668148,-56.29376,-55.86587,-56.025745,-55.593796,-55.73815,-55.06206,-53.891514,-52.990658,-52.529617,-52.44791,-52.699665,-53.6362,-54.257427,-54.509037,-55.230812,-55.781628,-56.974396,-58.129734,-59.3171,-59.387268,-59.061287,-58.93159,-58.93638,-58.937134
happy,male,../data/raw\Actor_01\03-01-03-02-01-02-01.wav,-53.34652,-49.73985,-47.960102,-46.803204,-43.27888,-38.09825,-34.258106,-32.278687,-32.280926,-34.323513,-37.402786,-40.027634,-40.7794,-38.746216,-36.805416,-35.501343,-35.278408,-36.696133,-37.670692,-37.578857,-37.750343,-36.82707,-35.618076,-36.054707,-38.265568,-39.946106,-40.94715,-41.576984,-42.416172,-42.807514,-43.08874,-42.699944,-43.02098,-43.727818,-44.736492,-46.56517,-46.898823,-45.633183,-45.034695,-45.015034,-45.822144,-46.75657,-47.07575,-46.810547,-43.7609,-43.228622,-43.29933,-42.88598,-44.203247,-46.65465,-46.125107,-43.532597,-42.642662,-41.737686,-42.74215,-42.882427,-44.068356,-43.304523,-43.454983,-43.55391,-42.902374,-42.63794,-42.116245,-42.50243,-45.116817,-47.772118,-46.205463,-44.76531,-45.47543,-47.492546,-46.67976,-45.97325,-46.14745,-47.412834,-46.44134,-46.93216,-47.538193,-46.035015,-45.22369,-45.86774,-45.410103,-44.78411,-46.789417,-47.575275,-47.506145,-49.08296,-48.86793,-48.32374,-48.654503,-46.885193,-46.70494,-46.343487,-47.080696,-47.936413,-48.64616,-51.320095,-52.574516,-53.982647,-55.034733,-55.745266,-55.50765,-55.55231,-55.799732,-55.162945,-54.988304,-54.880363,-54.93169,-54.58959,-54.503807,-53.71691,-52.56466,-50.723045,-49.940735,-49.878235,-50.907272,-51.733658,-52.76924,-53.4914,-54.19333,-54.823757,-55.632294,-56.490166,-56.351833,-56.612144,-56.81951,-56.839207,-56.80538,-57.416267
happy,male,../data/raw\Actor_01\03-01-03-02-02-01-01.wav,-52.17316,-46.910645,-44.41441,-42.0921,-35.773502,-29.081345,-25.443232,-24.923094,-27.001188,-29.641537,-33.211464,-35.37572,-33.610386,-30.82259,-28.99667,-28.281322,-27.937527,-28.615118,-29.572859,-29.79454,-30.778568,-31.554733,-31.321424,-32.17662,-32.669907,-33.044106,-33.4368,-33.90375,-35.014183,-37.020638,-38.606766,-39.155216,-39.300518,-39.360657,-38.877487,-40.079845,-40.15689,-40.779606,-40.933807,-40.63295,-40.939243,-41.52563,-41.469494,-40.499077,-38.270916,-39.13647,-39.413345,-38.484924,-38.11408,-39.79385,-39.242798,-37.83473,-37.6941,-36.874825,-37.44913,-36.564373,-37.045296,-37.34936,-38.325718,-37.958866,-37.373253,-37.716366,-37.687393,-36.998325,-37.556156,-39.57428,-40.498833,-40.528564,-40.451588,-41.02886,-41.2194,-42.28983,-42.237747,-41.967384,-41.858803,-42.97042,-40.94485,-39.15825,-40.743446,-40.782127,-39.897297,-41.1145,-42.482204,-41.76211,-41.780003,-42.62348,-42.451813,-41.687428,-41.968887,-41.23059,-40.337788,-40.05982,-39.093273,-39.120228,-39.43045,-40.519447,-42.357258,-45.257774,-47.43106,-48.82231,-50.084373,-50.25503,-50.428886,-50.23334,-49.92692,-49.75984,-49.701054,-49.269276,-48.6314,-47.763542,-47.204563,-46.37052,-44.980347,-43.67656,-43.630413,-44.315117,-44.752384,-44.920322,-46.37109,-48.715004,-49.683193,-49.486904,-49.50993,-49.380856,-49.719715,-50.723404,-51.06163,-52.02282
happy,male,../data/raw\Actor_01\03-01-03-02-02-02-01.wav,-54.524807,-48.710537,-46.072598,-43.518166,-35.875874,-28.322283,-24.765509,-25.473211,-29.913427,-33.36764,-35.98761,-34.934822,-32.259815,-30.378145,-29.516922,-29.252726,-29.966242,-30.79827,-31.468191,-31.616758,-31.452871,-31.357727,-31.533552,-32.385452,-33.13319,-34.054527,-34.749447,-35.91492,-37.126575,-38.031662,-38.880875,-39.38654,-39.524826,-40.04528,-40.49819,-42.58814,-43.2339,-42.517876,-42.39037,-42.06922,-41.53225,-40.586044,-40.359436,-39.975647,-40.186626,-41.537674,-40.83831,-38.58736,-37.555435,-39.14701,-39.573494,-39.424484,-41.267605,-39.6876,-38.335842,-37.897232,-39.251675,-39.194874,-39.519627,-39.937485,-39.78578,-39.910965,-40.63778,-39.936897,-40.334118,-41.600403,-42.381584,-42.05296,-41.765842,-42.50243,-43.813183,-43.80659,-42.69034,-43.60158,-43.073368,-42.75282,-42.035378,-41.480545,-42.065132,-41.901543,-41.616215,-42.65828,-43.54522,-44.061226,-44.888355,-45.185734,-44.60525,-44.069492,-43.044712,-42.287563,-41.57053,-40.89803,-41.142094,-40.961224,-42.06186,-43.252117,-46.571022,-48.964317,-49.699543,-50.75813,-51.21771,-51.10427,-50.138443,-49.956593,-49.870716,-49.97024,-49.929165,-50.57555,-50.35229,-49.36467,-48.291008,-47.03943,-46.635876,-46.48906,-46.737278,-48.12997,-48.2391,-47.980267,-49.018105,-49.503197,-50.143642,-51.170155,-51.76088,-51.76778,-52.332283,-52.380695,-52.132824,-52.2658
sad,male,../data/raw\Actor_01\03-01-04-01-01-01-01.wav,-61.845688,-55.965256,-48.88279,-42.082294,-38.507984,-39.322643,-43.274673,-45.905594,-44.022713,-41.610443,-40.66124,-41.62753,-44.212334,-44.876087,-45.334213,-44.672455,-44.188217,-44.165215,-44.693672,-44.880886,-45.32303,-46.127163,-46.72003,-47.998,-49.204266,-49.542374,-49.824436,-50.385803,-51.0172,-52.276024,-53.853416,-53.674343,-54.152042,-54.87608,-55.280697,-56.61943,-56.77201,-56.138817,-55.71976,-55.36224,-55.849518,-56.549706,-57.13201,-56.524666,-54.184113,-54.89556,-55.11274,-54.380722,-54.324375,-55.564068,-55.66736,-54.4559,-54.395115,-53.544113,-53.94562,-53.680874,-55.25915,-54.99052,-54.43418,-53.65903,-53.89471,-54.932484,-55.207508,-55.693813,-57.6637,-57.776,-57.151917,-57.44906,-58.049538,-57.63082,-57.760303,-57.157654,-56.394344,-57.17917,-56.990105,-56.42627,-55.928844,-55.79472,-55.376884,-54.772686,-56.594414,-58.073734,-58.94177,-59.369305,-59.42393,-60.288143,-60.117188,-59.81967,-60.019672,-58.553276,-58.191174,-57.94989,-57.220146,-57.437576,-58.245205,-58.968937,-59.887257,-61.283478,-62.35329,-63.336693,-62.5696,-61.971992,-62.010067,-62.70162,-62.84418,-64.17063,-65.22103,-65.506454,-66.940956,-68.236626,-67.74458,-67.391174,-67.000305,-66.78568,-66.84152,-66.57828,-65.297935,-64.771416,-65.219475,-65.57232,-66.48807,-66.906265,-66.915886,-66.700165,-67.2746,-68.06059,-68.6445,-68.63564
sad,male,../data/raw\Actor_01\03-01-04-01-01-02-01.wav,-61.57308,-56.130703,-48.504208,-44.101845,-44.05962,-47.367683,-49.903828,-47.711628,-45.323776,-44.99586,-47.241383,-47.463367,-47.360725,-47.33442,-48.729965,-47.68956,-46.68514,-46.364147,-47.50065,-49.34444,-49.087082,-48.948692,-49.52528,-51.76114,-52.95897,-52.620197,-52.46904,-53.69268,-55.22058,-55.7596,-56.750534,-56.36252,-56.6349,-56.89761,-57.211082,-58.777973,-59.28479,-58.182552,-57.401035,-57.669933,-58.62663,-58.752766,-58.64904,-58.230934,-57.50116,-58.090504,-56.348953,-55.096172,-55.67733,-57.910187,-57.1534,-56.605385,-57.438572,-56.208355,-56.185482,-55.985363,-56.64071,-55.923428,-57.22178,-57.555344,-56.256207,-56.96711,-57.519516,-57.008526,-58.068424,-59.533566,-59.543354,-59.194633,-59.35148,-60.92787,-61.05858,-60.313515,-59.577965,-59.75401,-59.627,-59.331127,-58.424076,-57.91333,-57.581512,-57.369442,-58.463863,-59.416477,-60.182674,-60.872692,-60.885406,-61.39607,-61.20693,-60.705315,-61.007126,-60.013004,-59.788883,-60.47575,-60.070023,-60.227844,-60.431892,-61.632412,-62.220398,-63.694626,-64.532875,-65.82553,-66.06605,-65.380196,-63.929264,-63.385956,-64.33443,-64.718506,-65.97765,-67.024635,-68.31011,-68.427376,-68.958,-68.68018,-68.54007,-68.22943,-68.10782,-68.2821,-67.39784,-67.30825,-67.24668,-67.81874,-68.83222,-69.28369,-69.5164,-69.292366,-69.81798,-70.656525,-70.46038,-70.48875
sad,male,../data/raw\Actor_01\03-01-04-01-02-01-01.wav,-65.836296,-59.670334,-52.30918,-47.77928,-47.41809,-49.970093,-53.403076,-51.620735,-47.910286,-47.831715,-49.951,-51.900593,-52.135437,-50.804626,-51.733162,-52.593002,-51.72782,-51.692276,-52.068783,-52.14094,-52.26378,-52.036545,-52.375557,-54.37159,-55.828552,-55.85324,-55.70602,-56.69158,-58.08175,-59.239426,-58.934715,-57.855774,-58.80277,-60.481956,-61.678963,-62.105724,-62.266407,-63.091354,-63.13641,-62.174698,-60.954235,-60.726265,-61.35021,-62.206093,-61.238514,-61.048462,-60.513256,-59.654182,-59.613285,-60.936035,-61.248894,-61.158302,-60.911953,-59.768906,-60.2893,-59.43358,-59.394547,-59.162457,-59.632496,-59.948704,-59.630825,-59.679882,-60.87522,-61.347828,-61.567505,-63.29476,-64.01567,-63.203445,-63.36257,-62.71243,-63.20805,-63.5991,-63.08017,-63.47674,-63.30658,-62.118454,-61.177048,-60.2482,-60.46074,-61.6754,-62.850098,-63.59206,-64.62833,-65.01689,-64.274536,-64.3371,-64.563194,-63.760437,-63.696472,-63.431843,-63.18775,-62.980247,-62.9406,-63.161377,-62.726334,-64.02141,-65.39317,-66.177086,-68.410385,-69.33621,-69.31458,-69.36193,-69.21323,-68.22562,-67.56388,-68.12841,-68.73939,-69.88474,-70.48411,-70.55315,-71.24032,-71.24927,-71.18747,-70.86634,-70.80255,-70.85123,-70.45495,-70.71922,-70.81874,-71.4798,-72.52403,-72.71432,-71.7362,-71.28033,-71.49537,-71.8003,-72.21818,-72.421
sad,male,../data/raw\Actor_01\03-01-04-01-02-02-01.wav,-62.49604,-56.166794,-49.75643,-45.26325,-44.484898,-47.173866,-49.758064,-49.592056,-47.120632,-46.645233,-47.710583,-48.79232,-49.85124,-48.79687,-48.795517,-48.232834,-48.599308,-49.593727,-50.390404,-48.566166,-48.24474,-50.11844,-52.58963,-54.392387,-54.298504,-53.873898,-54.395073,-55.928776,-56.787235,-57.775455,-57.92467,-57.98796,-58.701626,-59.2546,-59.770515,-60.93401,-59.603878,-58.677765,-58.873356,-59.827785,-60.708527,-60.145504,-60.201122,-60.425926,-59.86373,-59.018333,-57.65429,-56.90012,-57.628395,-59.657673,-59.181484,-58.57681,-58.340504,-57.885334,-58.467197,-57.87378,-58.204666,-58.48809,-58.52665,-58.078297,-58.846935,-59.57432,-59.699554,-60.68263,-62.29353,-62.043705,-61.047718,-61.90106,-62.401264,-62.399918,-62.276436,-61.534046,-62.338528,-62.00242,-61.70255,-61.000084,-60.731155,-60.100365,-59.899998,-60.44385,-61.24415,-62.254684,-62.7156,-63.928757,-63.753853,-63.896435,-62.717033,-62.35204,-61.425835,-59.957077,-60.055885,-59.98588,-60.1127,-60.782032,-61.07447,-61.80159,-63.02346,-63.85049,-64.95771,-66.288376,-66.57061,-66.7976,-66.505165,-65.64937,-65.83638,-66.93374,-67.89669,-67.97609,-68.36886,-68.38617,-69.07017,-69.066345,-68.60637,-68.55107,-68.5817,-68.247215,-67.7748,-68.1433,-67.939644,-68.27481,-69.39277,-69.54701,-68.99072,-69.274765,-69.64387,-69.896645,-70.563965,-70.767815
sad,male,../data/raw\Actor_01\03-01-04-02-01-01-01.wav,-57.750248,-53.430305,-46.58887,-38.788445,-36.147915,-37.86663,-43.89197,-46.106636,-41.79721,-37.81032,-37.708344,-41.028484,-44.708313,-44.740997,-42.69439,-41.528835,-42.40994,-42.99643,-43.976044,-44.23647,-43.58025,-44.461246,-44.988705,-46.811512,-49.392334,-49.913593,-49.275925,-48.940125,-48.852592,-50.388477,-52.43335,-52.530663,-52.33857,-52.55346,-53.448227,-56.43578,-56.142582,-55.162697,-54.53971,-54.094563,-54.28404,-54.834286,-55.582985,-55.682846,-54.50667,-55.461384,-55.327293,-54.601246,-54.256283,-55.56988,-55.719177,-54.92908,-54.748203,-53.163055,-53.237255,-53.151344,-54.23273,-53.3999,-53.164547,-53.76267,-53.725716,-53.706074,-54.252262,-55.26669,-55.985733,-56.228485,-56.16904,-56.608074,-57.197372,-57.050915,-56.732243,-55.98626,-56.00158,-57.460457,-56.591217,-55.868244,-55.724255,-56.106953,-56.04192,-54.92614,-56.05345,-56.935303,-57.771664,-58.626457,-58.934055,-59.427914,-59.22911,-59.067707,-58.641327,-56.757374,-56.292366,-56.02431,-56.17275,-56.651257,-56.93928,-57.465614,-58.09846,-59.452797,-60.938072,-62.316044,-62.580753,-62.014755,-61.28801,-61.731556,-63.22305,-63.746773,-64.7076,-65.51336,-66.11441,-66.68806,-66.52324,-65.59036,-65.704384,-65.972,-65.50095,-64.765564,-63.697514,-63.54872,-64.13574,-64.63466,-65.2954,-66.464485,-67.08761,-67.207634,-67.161285,-66.60844,-66.57939,-66.79966
sad,male,../data/raw\Actor_01\03-01-04-02-01-02-01.wav,-60.78426,-56.308926,-51.28453,-44.518204,-39.71778,-37.994072,-38.893135,-42.03886,-42.377872,-41.207333,-40.455544,-40.369774,-42.332733,-42.079933,-40.38691,-40.24421,-40.3035,-40.693913,-41.552357,-41.123238,-41.038532,-41.323494,-42.440727,-44.845383,-46.125336,-46.265644,-45.929455,-45.740154,-46.761642,-48.74588,-49.58099,-48.703735,-48.18373,-48.917267,-50.610794,-53.669357,-54.421894,-53.36816,-52.085217,-51.0964,-51.47701,-51.644306,-52.12076,-52.657547,-51.379562,-51.583954,-50.645,-48.483906,-48.12669,-51.73473,-53.229633,-51.91644,-51.334476,-50.18275,-50.600185,-49.69562,-49.87173,-49.551857,-49.878063,-49.187557,-48.289566,-49.972553,-50.806747,-50.477505,-50.535984,-51.606182,-52.61662,-52.38915,-51.78532,-51.98891,-53.02512,-52.99267,-51.704964,-52.688187,-53.135075,-53.08813,-51.65345,-51.158714,-51.13196,-50.046227,-50.701912,-52.011448,-53.365936,-53.732426,-54.61369,-54.787743,-54.19253,-53.933334,-53.340023,-53.458794,-52.64969,-52.60523,-52.29309,-51.63177,-51.147243,-52.15723,-53.67572,-56.174427,-57.42373,-58.60695,-60.151024,-60.527843,-61.218956,-61.234962,-61.49148,-61.057377,-61.297245,-60.801945,-60.549984,-59.62218,-58.77515,-57.82416,-57.22854,-57.083027,-57.884644,-58.084,-58.288105,-58.274708,-58.16871,-58.405994,-59.025696,-59.343456,-60.17463,-60.34562,-60.785843,-61.413307,-62.167637,-63.273632
sad,male,../data/raw\Actor_01\03-01-04-02-02-01-01.wav,-59.966904,-55.479504,-49.593292,-42.598526,-37.202,-34.951153,-36.715878,-39.35464,-39.908226,-40.74847,-39.64748,-39.037643,-39.44809,-39.18646,-38.384743,-38.007217,-38.257835,-38.415314,-39.28039,-39.501152,-39.73359,-39.358562,-39.61671,-41.849308,-44.299908,-46.026115,-46.257454,-46.205257,-45.52387,-46.152954,-48.053158,-49.17027,-50.853745,-51.250656,-50.666733,-51.23517,-50.977863,-51.256634,-51.71504,-51.49093,-51.217506,-51.293312,-51.6067,-51.83348,-50.448627,-50.36619,-50.026634,-49.387367,-49.08225,-50.34618,-50.010406,-48.758408,-48.782047,-48.132973,-48.728584,-47.959698,-48.451298,-48.174545,-48.20365,-48.359917,-47.971497,-48.547115,-49.017006,-49.282574,-50.144695,-51.60763,-52.22379,-51.205833,-51.452198,-52.51354,-52.406372,-52.03693,-51.91592,-52.69937,-52.163273,-51.496464,-50.415516,-49.361164,-50.160027,-50.367813,-50.717796,-51.277096,-52.65228,-53.258118,-53.56085,-53.7823,-53.03432,-52.094112,-51.174366,-50.27329,-49.36169,-49.114674,-49.606274,-49.75705,-50.950935,-52.2526,-53.88993,-55.651653,-57.395744,-58.01646,-57.872963,-57.347633,-58.23693,-59.049953,-59.632908,-60.092163,-60.59118,-60.667534,-60.628597,-60.870476,-60.352806,-59.23555,-57.639637,-56.56095,-56.46821,-56.60319,-57.086147,-57.76994,-57.741394,-57.795677,-58.95088,-60.516365,-61.397293,-60.79827,-59.961723,-59.395245,-60.493816,-61.80176
