emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
surprise,male,../data/raw\Actor_23\03-01-08-02-02-01-23.wav,-51.82731,-51.46954,-50.87134,-49.706467,-47.903755,-44.390553,-41.037838,-38.29949,-35.96663,-34.88895,-34.264183,-33.371567,-33.0638,-33.244785,-34.14592,-35.53097,-37.618446,-38.66262,-38.924927,-38.440098,-38.186535,-38.098557,-37.9635,-37.803154,-37.305843,-37.13351,-36.67284,-34.83839,-33.751614,-34.328995,-36.123283,-37.501984,-39.544594,-40.601437,-40.828857,-41.360474,-41.156326,-40.90723,-40.794453,-40.518272,-40.29221,-40.134335,-39.91332,-39.679718,-38.60198,-39.446476,-40.270027,-40.63843,-40.590435,-41.414112,-40.87587,-40.324615,-40.18173,-37.964733,-37.960476,-36.821175,-37.507286,-37.932076,-39.379066,-40.845615,-40.888462,-40.622154,-40.09037,-39.310993,-38.785248,-39.326134,-40.181328,-40.70249,-41.84547,-42.156124,-42.201607,-42.28435,-41.022087,-40.757763,-41.856594,-42.975296,-42.13762,-41.02087,-40.13156,-39.963158,-40.60252,-41.543884,-42.669228,-43.47725,-43.167004,-43.54744,-44.51741,-44.064625,-43.076046,-42.24878,-42.076866,-41.84178,-42.003857,-41.97209,-42.287117,-44.252567,-45.59615,-45.6623,-46.00052,-46.334717,-46.27711,-45.108036,-44.375042,-45.376865,-45.534504,-45.562733,-45.982574,-46.460457,-46.13671,-46.247074,-45.506336,-44.860775,-45.231335,-45.642235,-46.081764,-46.13836,-46.053753,-46.589195,-46.962906,-47.275677,-47.25959,-46.810184,-47.533497,-47.9994,-47.809826,-47.87951,-47.9464,-48.08454
calm,female,../data/raw\Actor_04\03-01-02-01-01-01-04.wav,-63.642918,-60.358025,-59.01663,-60.377804,-59.236057,-54.305737,-46.742905,-40.89146,-39.10832,-40.14379,-43.196663,-46.366783,-48.664673,-47.895596,-44.901787,-41.325245,-39.6577,-41.225296,-43.80364,-45.200523,-46.02715,-46.55086,-44.494144,-43.787434,-43.77946,-44.169975,-45.746273,-46.84248,-47.456547,-48.197086,-47.676388,-46.85038,-47.365524,-49.202206,-49.240417,-50.111263,-51.094227,-51.717255,-50.935814,-50.07256,-50.705063,-51.782154,-51.793293,-50.58206,-49.23499,-49.634487,-50.15168,-51.054455,-52.018955,-53.17771,-53.97553,-52.19954,-51.736214,-50.522842,-51.51074,-52.22557,-52.89463,-51.071243,-49.912342,-49.710182,-51.84841,-52.959637,-52.934406,-51.53817,-50.573246,-51.240208,-52.7596,-53.476566,-52.835682,-53.332684,-54.834393,-54.348614,-54.130547,-55.142685,-55.91099,-57.38356,-57.05591,-57.393032,-57.33747,-57.79524,-56.543407,-55.937523,-56.892807,-56.740437,-54.76022,-54.297012,-54.260433,-53.692596,-54.24013,-54.417385,-53.123085,-54.211426,-54.85072,-55.505135,-56.107777,-55.897232,-56.61267,-57.57428,-58.000957,-58.52462,-58.252872,-58.695477,-58.742565,-59.128994,-58.74526,-58.414192,-58.03108,-58.287575,-58.74952,-58.61627,-59.351524,-59.87926,-60.41027,-61.068226,-61.604916,-62.073647,-61.781033,-61.728077,-61.364838,-61.63637,-62.035694,-62.77935,-63.93622,-64.44121,-65.1942,-64.872055,-64.94822,-65.39122
sad,male,../data/raw\Actor_11\03-01-04-01-02-02-11.wav,-45.022285,-46.632706,-42.248425,-38.370266,-38.7526,-42.93555,-46.69229,-44.777027,-41.71541,-41.703426,-44.387424,-47.043068,-48.08516,-49.147167,-50.032436,-49.426197,-47.946835,-47.585747,-49.14982,-50.78078,-51.235527,-51.913837,-52.477707,-53.81248,-55.971645,-56.249027,-55.737873,-55.270054,-54.981853,-55.380703,-56.864044,-57.725018,-58.26309,-57.441948,-55.844963,-57.06779,-58.3197,-59.110794,-58.71647,-57.663918,-57.581955,-58.13137,-59.86249,-60.65017,-59.360783,-59.511597,-59.946617,-60.49523,-60.52445,-60.847706,-60.540333,-59.673634,-60.21157,-59.503017,-60.028683,-59.343723,-60.009983,-60.01512,-59.54996,-59.60711,-60.63781,-61.203632,-61.35893,-61.915268,-61.832047,-61.865482,-62.42968,-64.982445,-65.87984,-64.96875,-64.44735,-64.91376,-64.880005,-64.25926,-63.311638,-63.111412,-62.27059,-61.4351,-61.02809,-61.78346,-62.12701,-62.312057,-62.68465,-63.41958,-63.461037,-63.859043,-63.67975,-63.03364,-62.97947,-63.284554,-63.461014,-63.119186,-63.284744,-62.9184,-63.31321,-63.949905,-64.60224,-64.90543,-65.23563,-65.05004,-65.10096,-64.77503,-64.70832,-64.89721,-64.6747,-64.76837,-65.3628,-65.9408,-66.53308,-66.42677,-65.705536,-65.21022,-65.363976,-65.30989,-65.688385,-65.58279,-64.79866,-64.08959,-65.063576,-65.04252,-63.944324,-63.313335,-63.944736,-65.46276,-66.72295,-67.09859,-67.51741,-67.984
sad,male,../data/raw\Actor_15\03-01-04-01-01-01-15.wav,-37.294327,-42.64764,-43.35448,-40.51629,-37.86224,-37.61884,-40.945553,-43.06418,-41.882904,-39.245346,-38.25379,-39.95688,-43.0553,-43.595226,-43.300224,-43.03125,-42.288357,-42.620266,-42.94794,-42.900192,-43.475086,-43.88793,-44.35319,-44.9368,-45.860016,-46.145256,-46.93102,-47.975666,-47.78052,-47.25298,-46.98616,-46.997974,-48.037857,-49.60608,-49.67919,-49.964176,-49.35303,-49.40668,-50.023552,-50.322594,-49.74186,-49.237926,-49.843933,-50.81211,-50.477165,-51.110287,-50.55354,-50.56511,-50.434196,-51.304874,-51.54395,-51.831352,-52.339943,-50.271896,-50.339973,-50.760616,-51.547443,-50.534275,-50.715096,-51.09254,-50.140965,-49.824696,-50.397453,-51.17603,-51.480347,-51.298817,-51.129772,-52.3256,-52.91435,-51.443905,-51.796986,-52.193413,-51.43814,-51.586838,-50.989746,-50.813858,-50.47629,-51.205833,-51.832764,-51.85412,-52.1876,-52.870895,-52.494434,-53.11209,-53.240387,-53.898598,-53.669224,-54.281628,-53.452915,-53.125782,-53.30912,-53.426838,-53.925426,-54.304787,-54.245136,-55.231792,-55.84954,-56.944603,-57.303677,-58.03724,-58.86913,-58.726524,-58.518627,-58.845974,-59.05257,-59.58025,-60.497997,-61.27796,-61.486187,-62.238018,-62.617836,-62.83662,-62.66669,-62.4409,-62.83871,-63.72952,-63.627277,-63.679905,-63.72396,-63.000122,-62.324974,-61.990753,-61.826668,-60.814262,-60.47949,-61.152176,-62.20921,-62.972523
angry,female,../data/raw\Actor_18\03-01-05-02-02-01-18.wav,-44.536396,-43.91599,-43.287846,-43.099308,-43.22504,-42.71059,-42.396854,-42.27009,-41.309994,-40.547745,-39.787975,-38.46974,-36.87959,-35.786835,-34.80582,-33.150497,-31.3654,-29.925531,-27.779804,-24.373026,-21.545053,-20.755657,-22.650784,-27.07694,-30.116861,-31.478107,-33.472027,-34.974777,-34.93527,-34.98638,-35.030563,-34.438087,-33.719257,-32.3869,-31.297026,-30.227875,-28.878605,-27.564774,-26.581537,-24.2099,-21.639473,-20.057686,-19.600212,-20.352169,-21.974718,-25.302109,-27.74138,-29.371832,-30.090885,-31.62401,-32.46816,-31.768404,-31.743711,-30.116293,-30.663364,-30.782366,-29.851439,-25.919727,-22.037828,-20.24486,-20.531984,-23.169903,-26.036238,-28.691828,-30.181883,-30.691711,-31.100697,-31.422493,-30.01985,-28.159359,-25.127617,-23.065397,-23.942894,-27.094147,-29.646582,-31.98752,-32.67174,-33.005466,-30.852863,-27.47195,-25.729752,-25.936527,-27.244,-30.13557,-31.85484,-31.132027,-28.551811,-25.743546,-24.364634,-25.70265,-28.452566,-30.013166,-28.887823,-26.56769,-25.158602,-26.153894,-28.690052,-30.976952,-29.773975,-28.752481,-28.520742,-30.012625,-32.033276,-31.389185,-30.110682,-30.52482,-30.843088,-31.296034,-30.51567,-31.208483,-32.897804,-32.86031,-32.447952,-32.22234,-31.97962,-31.339132,-30.349241,-29.82845,-30.41737,-30.401371,-30.506107,-30.679699,-30.553005,-31.109034,-31.9248,-32.535522,-34.470024,-35.34369
calm,male,../data/raw\Actor_21\03-01-02-01-02-02-21.wav,-43.691837,-33.313473,-27.24802,-25.611567,-28.398827,-33.448517,-31.588366,-30.469872,-31.454088,-33.767735,-33.069756,-33.023975,-34.69261,-37.65124,-36.489532,-35.42493,-34.41549,-35.547615,-34.316696,-33.49123,-34.00269,-36.26534,-39.07524,-38.90124,-40.62567,-42.501522,-42.710773,-41.41742,-40.93977,-42.647545,-44.58336,-45.11473,-45.748787,-46.88513,-47.030052,-46.827244,-48.27289,-50.42855,-50.485023,-49.469826,-49.161705,-48.874245,-47.723736,-47.443115,-49.540096,-51.86681,-51.0711,-50.100544,-47.80102,-48.748787,-50.176594,-49.5413,-51.246643,-50.44082,-50.848454,-49.34514,-49.323494,-48.13989,-49.1691,-49.75026,-49.428543,-48.104786,-47.919186,-47.508102,-47.431835,-47.15291,-48.105957,-49.06283,-48.67131,-49.63656,-49.842583,-52.081203,-53.592476,-53.62582,-53.06363,-54.057,-53.717297,-52.40465,-50.2975,-52.289764,-52.743683,-51.437813,-51.941166,-53.13483,-54.506863,-53.792213,-52.85989,-53.526897,-53.24528,-52.844807,-53.84838,-53.466507,-53.19883,-54.383663,-54.97063,-54.779766,-54.65066,-56.407185,-57.819603,-59.170647,-59.826305,-60.4525,-60.24678,-59.72258,-59.98595,-59.92765,-60.330147,-60.01233,-59.98454,-60.4903,-61.39065,-61.454372,-61.54327,-61.938442,-62.274704,-62.823578,-62.55952,-63.007275,-62.437153,-61.44778,-61.338963,-61.529026,-62.04177,-63.681755,-64.83599,-64.51848,-64.368164,-63.17351
calm,female,../data/raw\Actor_04\03-01-02-01-02-01-04.wav,-57.5181,-55.81,-56.737656,-58.615,-57.99786,-54.992847,-49.732353,-41.888393,-37.153484,-35.26195,-37.073868,-42.116543,-48.340267,-50.126854,-49.517586,-47.02407,-43.66855,-42.378338,-41.353622,-40.944225,-41.54248,-42.62134,-43.921562,-45.66247,-45.848145,-44.797432,-44.89696,-46.195026,-47.349648,-49.009853,-49.78886,-49.46222,-49.80203,-49.126507,-47.05089,-47.64971,-49.08976,-51.377037,-53.238033,-54.21058,-55.812862,-54.73623,-51.43026,-48.8242,-47.54834,-49.47782,-51.47519,-53.656696,-54.754196,-54.000652,-53.096325,-50.373535,-50.624443,-51.193737,-53.40529,-54.11883,-52.723732,-49.296074,-49.356983,-50.33718,-53.12669,-53.680634,-52.83105,-51.36022,-51.40804,-52.91546,-54.65821,-54.982716,-53.336407,-53.189,-54.285877,-54.22366,-54.40485,-55.066406,-56.180313,-57.00117,-55.322937,-56.282616,-57.749622,-57.625664,-56.816956,-57.08927,-58.41905,-57.371223,-55.750973,-56.165962,-55.774048,-55.383747,-55.632328,-54.737354,-53.845753,-55.0165,-55.034786,-55.1511,-55.645164,-56.431973,-56.136654,-57.052605,-57.89103,-58.878807,-58.906643,-59.247498,-58.395866,-58.37642,-58.20154,-57.678734,-57.40997,-57.291798,-57.41336,-57.856113,-58.732735,-59.924988,-60.147358,-60.464703,-60.831306,-60.864365,-60.933823,-61.549377,-61.02739,-60.433384,-60.768486,-61.447136,-62.16872,-63.03477,-64.120155,-64.27917,-64.92913,-64.97491
surprise,female,../data/raw\Actor_22\03-01-08-02-01-02-22.wav,-50.969105,-49.552746,-49.75051,-50.23012,-49.508247,-46.25881,-41.471268,-36.5493,-34.982037,-35.601494,-36.2252,-35.826897,-35.13733,-34.271793,-34.192722,-33.756905,-32.786224,-32.469856,-32.758266,-32.539875,-34.289066,-36.263885,-37.636806,-38.280956,-38.34596,-36.644615,-34.95507,-34.287327,-34.051426,-34.93272,-35.83617,-36.756416,-37.08296,-38.330612,-39.113773,-38.57591,-37.221264,-37.725616,-38.92405,-39.68224,-39.919273,-40.176235,-40.954662,-41.091457,-41.15153,-41.64147,-40.121784,-38.63361,-38.92771,-41.406937,-42.12497,-40.844032,-39.67154,-37.855984,-39.086426,-40.146824,-41.23578,-39.915615,-39.677113,-38.705734,-37.58616,-37.379246,-37.387398,-36.97877,-37.101997,-37.909252,-38.527668,-38.733772,-39.433067,-40.316677,-41.258213,-42.97554,-42.44741,-41.905586,-42.416573,-43.84983,-42.618862,-41.90297,-42.384212,-43.566883,-43.10509,-42.769512,-42.589348,-43.01482,-42.411484,-41.85181,-42.285103,-41.701984,-42.420822,-42.829975,-43.701565,-43.647175,-43.94376,-43.536686,-43.389442,-42.581013,-43.624367,-44.095695,-44.61084,-44.395126,-45.49303,-45.91325,-46.585545,-48.44449,-49.768333,-51.147255,-51.37621,-51.556004,-51.72437,-51.29554,-50.803284,-50.623703,-49.632977,-49.76573,-48.835403,-47.84399,-47.491383,-47.842068,-47.49825,-46.87506,-47.012955,-46.953133,-46.75451,-46.95864,-47.436043,-48.729412,-49.53068,-50.873074
sad,female,../data/raw\Actor_04\03-01-04-01-02-02-04.wav,-61.441307,-59.78962,-59.349224,-59.134228,-58.784462,-57.66301,-57.11059,-56.60949,-53.696262,-50.562668,-47.164894,-44.89125,-42.32878,-40.680267,-39.62136,-39.698208,-41.363125,-43.32641,-45.426018,-46.54137,-47.452415,-47.779232,-47.29864,-47.56678,-47.08277,-46.385025,-45.878506,-45.621193,-44.977417,-44.56569,-45.107857,-45.837788,-47.4807,-48.851646,-49.01973,-49.78366,-50.648746,-50.8639,-50.97326,-50.860844,-51.27092,-50.823822,-49.553852,-47.743645,-46.34012,-46.58429,-48.1646,-50.311928,-52.25831,-53.276955,-53.00356,-51.68515,-51.674038,-50.5297,-49.900684,-48.931896,-49.008816,-48.84465,-50.02822,-50.25351,-50.368744,-50.17724,-50.11051,-49.927193,-49.817535,-50.292843,-50.509434,-50.26811,-50.33168,-51.06446,-51.74632,-50.832138,-50.80017,-50.159,-50.960304,-53.12838,-53.940704,-54.12419,-53.56972,-52.20277,-51.27774,-52.054092,-53.753582,-52.74027,-50.965885,-50.459415,-50.747215,-50.838554,-49.792053,-48.305855,-48.075203,-49.569317,-50.370438,-50.816723,-50.84678,-50.836655,-51.318016,-52.63747,-52.39523,-52.779465,-52.56724,-52.69828,-52.158405,-52.039337,-52.591446,-52.337852,-52.644905,-53.906677,-53.024384,-53.41994,-54.68309,-54.473442,-55.26691,-56.096,-56.69612,-57.54548,-57.826138,-58.799465,-59.077225,-58.39553,-57.922485,-57.737103,-57.30549,-57.041515,-57.053444,-56.432533,-55.525604,-54.664448
disgust,female,../data/raw\Actor_04\03-01-07-02-02-02-04.wav,-56.620144,-53.95626,-53.08814,-53.741913,-53.233414,-50.63942,-48.21726,-43.84393,-40.26186,-37.545902,-33.94825,-31.509512,-30.87137,-30.047071,-30.866484,-31.960829,-33.88107,-35.774612,-37.654404,-37.959595,-38.55319,-39.177364,-38.393456,-37.183224,-36.06849,-34.732113,-34.050606,-34.490833,-34.639153,-35.086826,-35.789402,-36.885746,-38.43843,-40.156414,-40.461693,-41.02908,-40.14365,-40.294937,-40.1692,-39.231007,-39.229317,-40.314438,-41.728577,-41.845345,-40.373623,-40.19356,-39.38667,-39.177784,-38.70654,-39.551544,-40.34071,-40.637028,-41.691574,-41.169636,-41.682156,-41.410194,-40.206436,-38.02769,-37.556435,-38.497066,-40.11958,-41.210964,-40.458263,-40.97351,-41.723274,-42.148182,-41.822273,-40.54613,-40.022617,-40.77442,-42.267616,-42.14491,-42.86715,-42.707848,-43.14583,-44.510498,-44.76937,-45.294476,-46.48802,-47.590004,-46.254322,-44.902645,-44.96805,-46.10265,-46.596256,-45.402493,-43.457485,-42.78662,-42.497852,-42.270206,-41.5816,-40.686783,-40.855114,-42.472492,-42.859913,-42.478653,-42.53859,-43.97427,-45.027138,-45.67112,-46.413105,-46.794296,-47.061325,-46.885914,-46.66412,-46.900658,-45.887012,-45.43429,-45.442596,-45.080864,-44.884094,-45.627213,-46.44745,-46.99516,-48.03461,-48.454052,-48.569717,-48.56077,-47.913467,-47.564346,-47.32502,-47.134262,-47.26702,-48.161484,-48.68784,-48.725937,-48.65993,-48.213455
happy,female,../data/raw\Actor_22\03-01-03-02-01-01-22.wav,-54.813255,-52.331276,-51.769436,-51.601627,-50.971767,-48.30938,-44.005287,-38.845966,-34.918324,-33.87894,-33.75234,-32.692062,-31.287466,-30.380564,-30.32147,-30.457718,-31.303188,-32.845394,-34.70743,-35.280437,-35.74234,-35.59801,-34.17845,-33.95765,-34.9265,-35.24863,-35.137703,-34.89256,-33.913124,-33.521748,-33.336193,-33.05466,-33.046837,-33.64141,-34.96903,-36.241764,-36.4995,-38.08108,-39.630962,-39.243717,-39.060177,-39.07553,-39.28831,-39.552116,-37.906445,-37.16055,-35.988697,-35.263786,-35.424416,-37.894054,-39.166794,-39.427162,-39.479164,-37.316174,-37.23795,-35.6818,-35.52908,-34.440197,-35.96728,-36.701603,-35.652035,-35.677177,-35.64466,-35.273964,-35.53265,-35.810932,-36.38577,-36.90818,-37.357666,-37.4069,-37.513283,-39.422047,-40.249523,-40.33213,-40.74472,-42.117134,-39.70303,-38.726532,-39.76766,-39.844105,-39.7246,-39.29054,-38.797718,-38.132618,-37.348663,-37.359833,-37.935875,-38.226215,-40.239555,-41.30533,-42.661945,-42.577183,-42.82317,-43.043694,-42.677795,-42.20175,-41.438095,-42.255936,-43.25575,-43.076527,-44.200268,-44.481705,-44.597187,-45.63561,-47.31529,-47.48165,-47.948185,-48.228825,-47.957676,-48.27061,-48.338547,-48.170177,-47.86725,-47.68827,-46.767704,-46.15706,-46.168858,-45.12328,-44.17177,-43.537865,-43.938828,-44.068188,-44.639606,-44.559784,-45.07275,-45.96254,-46.741253,-47.364723
disgust,male,../data/raw\Actor_19\03-01-07-01-01-02-19.wav,-42.26371,-44.51206,-46.59795,-42.177944,-37.116978,-34.750717,-33.806637,-32.93861,-31.293652,-30.310558,-32.374844,-32.91913,-33.831535,-32.76323,-31.658415,-32.143444,-32.910778,-33.981236,-35.281807,-35.80786,-35.497513,-35.430576,-35.303284,-35.610493,-37.471832,-38.792637,-39.150665,-39.522427,-40.01871,-40.084587,-39.7185,-39.459446,-39.68133,-40.910034,-42.02495,-43.779648,-44.614857,-44.833206,-45.313995,-45.8168,-46.330776,-46.494827,-45.29683,-44.408497,-44.779552,-46.666767,-47.931103,-47.281574,-43.98705,-44.93617,-45.56146,-44.270927,-45.198753,-44.970078,-45.120235,-44.223366,-43.99587,-43.396942,-44.203377,-43.707935,-43.86436,-44.35634,-44.90055,-44.93367,-45.552593,-45.725594,-46.550003,-46.670208,-46.346127,-45.79698,-45.920067,-44.817017,-45.86727,-46.91776,-45.92502,-46.752296,-47.727108,-49.001446,-49.25792,-49.372795,-50.42317,-52.03225,-52.035282,-52.178783,-52.592045,-53.24743,-52.490288,-51.653843,-51.79398,-50.778934,-49.412094,-48.902504,-49.0334,-49.18722,-49.74729,-48.754326,-48.831314,-49.29925,-50.647346,-50.364014,-50.884262,-51.33565,-51.27311,-52.739254,-53.5385,-54.157684,-54.693577,-54.78119,-54.11281,-53.333508,-52.31513,-52.176697,-51.590206,-51.30042,-50.442398,-50.717396,-51.771034,-53.611767,-55.061153,-56.860874,-57.844166,-58.502563,-59.448833,-59.286316,-59.127644,-59.39315,-60.047222,-61.581192
neutral,male,../data/raw\Actor_19\03-01-01-01-02-01-19.wav,-45.42973,-46.702057,-45.499115,-41.540154,-40.489048,-43.6176,-48.460705,-47.73321,-45.48026,-44.773884,-47.215717,-48.695763,-48.144115,-46.737076,-48.32182,-48.304256,-47.76643,-47.36616,-47.45456,-48.845375,-50.038017,-51.470516,-52.984604,-54.77954,-54.41002,-53.673523,-55.615536,-57.491222,-59.01757,-57.201385,-55.682964,-56.74084,-58.84596,-59.68444,-58.753635,-59.3153,-61.414036,-62.170704,-61.28259,-61.259487,-61.759422,-62.07626,-61.10366,-60.08429,-59.896297,-61.67697,-63.28716,-60.881783,-57.382477,-59.24717,-61.5444,-60.499584,-61.81996,-60.599483,-59.502422,-58.475334,-59.99841,-58.92458,-58.909298,-59.966972,-60.441975,-60.788822,-60.217278,-60.51163,-61.11782,-61.185314,-62.255207,-62.73541,-62.914246,-63.801044,-63.281326,-63.659744,-64.37462,-64.61801,-63.691822,-63.12718,-63.31643,-64.49158,-63.612488,-64.21432,-65.96599,-65.5238,-66.03133,-66.089386,-66.05866,-66.28799,-64.49445,-63.327522,-63.597977,-62.80378,-60.99399,-60.378307,-59.386208,-59.55699,-59.88396,-61.38462,-63.158943,-66.08678,-68.70143,-68.98406,-70.171234,-69.40523,-69.312546,-69.2598,-68.41926,-67.97653,-68.2164,-68.484856,-67.94436,-67.7216,-68.12289,-67.80946,-66.47368,-65.960106,-66.55529,-68.13926,-68.54454,-68.79717,-68.123276,-68.130714,-69.15717,-69.23456,-69.30243,-69.58213,-70.51979,-71.598564,-71.36865,-70.94514
happy,female,../data/raw\Actor_02\03-01-03-02-01-02-02.wav,-48.100113,-48.450893,-50.053944,-50.213905,-50.152393,-47.438587,-42.90607,-36.91086,-32.995834,-32.39511,-33.796524,-36.088512,-37.577312,-35.404095,-32.71998,-30.654844,-28.584898,-28.662195,-29.795927,-31.86796,-33.91058,-35.003967,-35.28553,-36.247364,-36.087597,-35.322475,-34.582203,-33.527752,-33.08289,-32.90718,-33.111572,-33.968132,-35.667236,-36.25098,-34.948555,-34.438034,-34.89791,-35.853504,-36.857395,-37.348576,-38.23924,-38.67207,-38.72359,-38.178577,-37.048435,-36.769833,-36.12675,-36.54919,-37.370037,-38.744106,-38.843575,-37.184624,-37.059437,-36.39806,-37.762444,-39.004215,-40.171288,-38.928593,-37.119427,-36.116077,-37.209393,-38.49234,-36.744473,-34.970657,-34.286507,-36.18459,-38.065804,-37.482933,-36.283096,-36.15602,-35.74773,-35.516228,-36.134426,-36.32366,-36.47217,-37.188507,-37.529583,-37.414948,-37.428486,-37.75579,-37.534706,-36.929893,-36.614918,-36.12291,-35.64222,-35.91553,-37.065704,-36.59369,-35.81597,-36.239372,-37.412388,-39.427574,-39.54711,-40.02188,-41.0749,-41.736847,-40.334408,-39.55526,-39.16134,-39.754704,-39.282295,-38.55722,-37.797836,-38.65717,-39.095573,-39.186768,-39.788685,-40.663773,-42.598797,-43.92544,-45.67376,-47.419235,-47.837048,-47.841976,-48.902508,-49.695644,-50.362896,-50.87993,-51.06546,-51.11858,-50.635406,-50.123505,-50.037457,-49.863216,-49.76531,-49.496418,-48.758545,-47.616005
happy,female,../data/raw\Actor_14\03-01-03-02-01-02-14.wav,-44.849663,-44.851555,-46.90573,-48.424183,-49.512512,-49.23051,-48.61557,-48.40549,-46.425304,-44.759026,-42.378872,-40.37276,-37.1651,-32.741623,-29.483406,-27.49215,-26.670082,-27.431204,-29.212511,-30.49172,-31.464445,-32.89749,-34.655437,-36.68044,-37.031605,-35.99418,-35.378853,-35.40888,-34.687084,-34.12892,-33.143482,-31.713509,-31.908323,-31.589672,-31.421482,-33.214993,-34.339993,-34.147835,-34.05643,-33.83528,-33.862972,-35.048542,-35.78366,-36.33622,-35.5427,-35.525764,-36.20946,-36.732468,-35.754276,-34.828423,-34.23501,-34.475513,-36.43731,-35.922646,-35.73592,-36.036877,-35.812164,-34.44277,-34.7918,-34.72412,-35.117928,-35.167553,-35.45396,-36.186584,-37.044388,-36.26211,-34.11597,-32.81104,-33.840984,-34.575764,-34.174995,-34.550674,-35.79716,-35.607944,-34.224903,-34.1517,-34.39746,-34.28166,-34.81337,-35.30947,-35.53068,-35.17633,-34.849358,-34.618626,-34.143433,-33.537716,-34.44069,-35.30691,-35.504158,-35.205536,-34.91758,-35.24208,-37.03481,-37.86844,-37.34651,-35.878452,-35.40178,-36.88831,-36.010674,-34.29768,-33.24672,-33.825703,-33.69562,-33.311867,-34.173454,-35.21279,-35.715607,-37.40292,-38.679333,-38.996666,-39.859135,-41.765137,-43.372776,-44.20532,-45.751743,-46.39858,-46.307766,-46.557438,-47.157825,-47.858124,-48.32014,-47.989338,-47.723206,-47.53951,-46.946896,-45.454914,-44.605793,-43.323593
sad,male,../data/raw\Actor_05\03-01-04-01-01-02-05.wav,-49.429302,-50.2885,-46.525917,-45.215652,-46.806965,-50.192524,-51.709854,-50.465538,-48.673576,-48.327732,-50.629395,-52.171062,-53.09673,-52.771717,-53.595325,-54.14069,-53.34986,-52.82029,-53.145008,-53.74631,-54.945984,-55.921955,-55.393177,-56.010536,-57.709873,-57.633663,-57.768795,-57.95319,-58.553967,-59.097042,-58.50793,-58.195675,-58.14926,-59.19136,-59.98705,-61.079914,-62.272434,-63.095055,-64.410934,-64.83356,-65.263626,-64.71581,-63.30745,-62.97186,-63.438374,-65.46006,-67.05148,-65.370766,-62.670425,-63.650784,-65.529915,-64.79686,-65.669075,-64.91417,-66.47273,-63.25638,-60.78176,-60.725765,-62.46815,-63.78419,-65.55838,-65.84307,-65.046936,-64.31458,-64.387184,-65.01626,-65.55469,-65.24659,-64.6244,-65.086365,-65.62349,-66.56417,-67.312454,-67.020584,-65.39566,-66.12393,-65.60507,-65.4395,-65.14106,-64.37001,-65.049576,-66.47715,-66.19105,-66.12509,-67.869774,-67.59359,-66.921005,-67.919205,-68.02217,-66.923706,-66.959694,-66.76016,-66.54021,-66.84695,-67.86631,-68.146774,-68.04635,-68.19089,-68.58265,-68.475365,-68.54507,-67.7567,-69.41759,-70.25953,-71.05337,-72.0128,-71.99381,-71.618965,-71.64372,-72.5731,-72.482414,-72.6145,-72.97629,-74.21455,-75.191574,-75.73605,-75.78455,-75.37175,-75.19811,-74.01501,-73.58216,-72.99576,-72.3946,-72.96103,-74.63887,-75.74172,-75.76933,-75.3433
angry,female,../data/raw\Actor_14\03-01-05-02-02-02-14.wav,-46.701126,-44.43697,-42.565975,-41.405685,-40.884148,-38.870758,-37.232983,-36.998753,-35.08347,-33.63826,-31.062252,-30.468193,-29.175615,-26.190693,-23.676271,-22.0245,-19.854029,-18.762587,-19.0793,-19.573162,-20.709682,-21.686161,-22.800795,-23.851377,-23.436134,-22.386799,-23.3091,-25.058525,-24.961874,-25.244629,-25.530268,-25.065718,-26.153784,-26.544643,-25.040861,-24.172733,-23.009108,-22.056026,-22.068018,-22.30445,-22.84646,-24.236483,-25.661716,-26.349062,-26.31997,-28.01958,-27.690983,-27.242516,-26.676628,-27.167,-27.71677,-26.186913,-26.489326,-24.34188,-23.644335,-23.950947,-25.379185,-25.19926,-27.401285,-29.148632,-30.062654,-30.060898,-28.995419,-28.350283,-28.398674,-28.877304,-27.640097,-26.956522,-28.14432,-30.314672,-30.860495,-30.3672,-31.487738,-31.270498,-30.63131,-30.815298,-30.384043,-30.14318,-31.454006,-32.827175,-33.646023,-32.44297,-31.490448,-30.172756,-28.257845,-27.559559,-28.335945,-28.494902,-28.432262,-28.892962,-28.68167,-28.759094,-29.597458,-29.155422,-29.792896,-29.835957,-28.974531,-28.58471,-27.601995,-26.88898,-26.307753,-26.051622,-27.06602,-27.726774,-27.829874,-27.637394,-28.444742,-30.152555,-31.113194,-31.861166,-31.660032,-32.41719,-34.964912,-35.67823,-36.87676,-38.25714,-38.783688,-39.024387,-39.776173,-40.555458,-40.82644,-41.01954,-40.570297,-40.499233,-40.754578,-40.144905,-40.0534,-39.11319
