emotion,gender,actor,path
happy,female,20,../data/raw\Actor_20\03-01-03-01-01-02-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-01-02-01-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-01-02-02-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-02-01-01-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-02-01-02-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-02-02-01-20.wav
happy,female,20,../data/raw\Actor_20\03-01-03-02-02-02-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-01-01-01-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-01-01-02-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-01-02-01-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-01-02-02-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-02-01-01-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-02-01-02-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-02-02-01-20.wav
sad,female,20,../data/raw\Actor_20\03-01-04-02-02-02-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-01-01-01-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-01-01-02-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-01-02-01-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-01-02-02-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-02-01-01-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-02-01-02-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-02-02-01-20.wav
angry,female,20,../data/raw\Actor_20\03-01-05-02-02-02-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-01-01-01-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-01-01-02-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-01-02-01-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-01-02-02-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-02-01-01-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-02-01-02-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-02-02-01-20.wav
fear,female,20,../data/raw\Actor_20\03-01-06-02-02-02-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-01-01-01-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-01-01-02-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-01-02-01-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-01-02-02-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-02-01-01-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-02-01-02-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-02-02-01-20.wav
disgust,female,20,../data/raw\Actor_20\03-01-07-02-02-02-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-01-01-01-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-01-01-02-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-01-02-01-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-01-02-02-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-02-01-01-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-02-01-02-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-02-02-01-20.wav
surprise,female,20,../data/raw\Actor_20\03-01-08-02-02-02-20.wav
neutral,male,21,../data/raw\Actor_21\03-01-01-01-01-01-21.wav
neutral,male,21,../data/raw\Actor_21\03-01-01-01-01-02-21.wav
neutral,male,21,../data/raw\Actor_21\03-01-01-01-02-01-21.wav
neutral,male,21,../data/raw\Actor_21\03-01-01-01-02-02-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-01-01-01-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-01-01-02-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-01-02-01-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-01-02-02-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-02-01-01-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-02-01-02-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-02-02-01-21.wav
calm,male,21,../data/raw\Actor_21\03-01-02-02-02-02-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-01-01-01-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-01-01-02-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-01-02-01-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-01-02-02-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-02-01-01-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-02-01-02-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-02-02-01-21.wav
happy,male,21,../data/raw\Actor_21\03-01-03-02-02-02-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-01-01-01-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-01-01-02-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-01-02-01-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-01-02-02-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-02-01-01-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-02-01-02-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-02-02-01-21.wav
sad,male,21,../data/raw\Actor_21\03-01-04-02-02-02-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-01-01-01-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-01-01-02-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-01-02-01-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-01-02-02-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-02-01-01-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-02-01-02-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-02-02-01-21.wav
angry,male,21,../data/raw\Actor_21\03-01-05-02-02-02-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-01-01-01-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-01-01-02-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-01-02-01-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-01-02-02-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-02-01-01-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-02-01-02-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-02-02-01-21.wav
fear,male,21,../data/raw\Actor_21\03-01-06-02-02-02-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-01-01-01-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-01-01-02-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-01-02-01-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-01-02-02-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-02-01-01-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-02-01-02-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-02-02-01-21.wav
disgust,male,21,../data/raw\Actor_21\03-01-07-02-02-02-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-01-01-01-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-01-01-02-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-01-02-01-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-01-02-02-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-02-01-01-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-02-01-02-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-02-02-01-21.wav
surprise,male,21,../data/raw\Actor_21\03-01-08-02-02-02-21.wav
neutral,female,22,../data/raw\Actor_22\03-01-01-01-01-01-22.wav
neutral,female,22,../data/raw\Actor_22\03-01-01-01-01-02-22.wav
neutral,female,22,../data/raw\Actor_22\03-01-01-01-02-01-22.wav
neutral,female,22,../data/raw\Actor_22\03-01-01-01-02-02-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-01-01-01-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-01-01-02-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-01-02-01-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-01-02-02-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-02-01-01-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-02-01-02-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-02-02-01-22.wav
calm,female,22,../data/raw\Actor_22\03-01-02-02-02-02-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-01-01-01-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-01-01-02-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-01-02-01-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-01-02-02-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-02-01-01-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-02-01-02-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-02-02-01-22.wav
happy,female,22,../data/raw\Actor_22\03-01-03-02-02-02-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-01-01-01-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-01-01-02-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-01-02-01-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-01-02-02-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-02-01-01-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-02-01-02-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-02-02-01-22.wav
sad,female,22,../data/raw\Actor_22\03-01-04-02-02-02-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-01-01-01-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-01-01-02-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-01-02-01-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-01-02-02-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-02-01-01-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-02-01-02-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-02-02-01-22.wav
angry,female,22,../data/raw\Actor_22\03-01-05-02-02-02-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-01-01-01-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-01-01-02-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-01-02-01-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-01-02-02-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-02-01-01-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-02-01-02-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-02-02-01-22.wav
fear,female,22,../data/raw\Actor_22\03-01-06-02-02-02-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-01-01-01-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-01-01-02-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-01-02-01-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-01-02-02-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-02-01-01-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-02-01-02-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-02-02-01-22.wav
disgust,female,22,../data/raw\Actor_22\03-01-07-02-02-02-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-01-01-01-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-01-01-02-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-01-02-01-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-01-02-02-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-02-01-01-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-02-01-02-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-02-02-01-22.wav
surprise,female,22,../data/raw\Actor_22\03-01-08-02-02-02-22.wav
neutral,male,23,../data/raw\Actor_23\03-01-01-01-01-01-23.wav
neutral,male,23,../data/raw\Actor_23\03-01-01-01-01-02-23.wav
neutral,male,23,../data/raw\Actor_23\03-01-01-01-02-01-23.wav
neutral,male,23,../data/raw\Actor_23\03-01-01-01-02-02-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-01-01-01-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-01-01-02-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-01-02-01-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-01-02-02-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-02-01-01-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-02-01-02-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-02-02-01-23.wav
calm,male,23,../data/raw\Actor_23\03-01-02-02-02-02-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-01-01-01-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-01-01-02-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-01-02-01-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-01-02-02-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-02-01-01-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-02-01-02-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-02-02-01-23.wav
happy,male,23,../data/raw\Actor_23\03-01-03-02-02-02-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-01-01-01-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-01-01-02-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-01-02-01-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-01-02-02-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-02-01-01-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-02-01-02-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-02-02-01-23.wav
sad,male,23,../data/raw\Actor_23\03-01-04-02-02-02-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-01-01-01-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-01-01-02-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-01-02-01-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-01-02-02-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-02-01-01-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-02-01-02-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-02-02-01-23.wav
angry,male,23,../data/raw\Actor_23\03-01-05-02-02-02-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-01-01-01-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-01-01-02-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-01-02-01-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-01-02-02-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-02-01-01-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-02-01-02-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-02-02-01-23.wav
fear,male,23,../data/raw\Actor_23\03-01-06-02-02-02-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-01-01-01-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-01-01-02-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-01-02-01-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-01-02-02-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-02-01-01-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-02-01-02-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-02-02-01-23.wav
disgust,male,23,../data/raw\Actor_23\03-01-07-02-02-02-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-01-01-01-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-01-01-02-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-01-02-01-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-01-02-02-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-02-01-01-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-02-01-02-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-02-02-01-23.wav
surprise,male,23,../data/raw\Actor_23\03-01-08-02-02-02-23.wav
neutral,female,24,../data/raw\Actor_24\03-01-01-01-01-01-24.wav
neutral,female,24,../data/raw\Actor_24\03-01-01-01-01-02-24.wav
neutral,female,24,../data/raw\Actor_24\03-01-01-01-02-01-24.wav
neutral,female,24,../data/raw\Actor_24\03-01-01-01-02-02-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-01-01-01-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-01-01-02-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-01-02-01-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-01-02-02-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-02-01-01-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-02-01-02-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-02-02-01-24.wav
calm,female,24,../data/raw\Actor_24\03-01-02-02-02-02-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-01-01-01-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-01-01-02-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-01-02-01-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-01-02-02-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-02-01-01-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-02-01-02-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-02-02-01-24.wav
happy,female,24,../data/raw\Actor_24\03-01-03-02-02-02-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-01-01-01-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-01-01-02-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-01-02-01-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-01-02-02-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-02-01-01-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-02-01-02-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-02-02-01-24.wav
sad,female,24,../data/raw\Actor_24\03-01-04-02-02-02-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-01-01-01-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-01-01-02-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-01-02-01-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-01-02-02-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-02-01-01-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-02-01-02-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-02-02-01-24.wav
angry,female,24,../data/raw\Actor_24\03-01-05-02-02-02-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-01-01-01-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-01-01-02-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-01-02-01-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-01-02-02-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-02-01-01-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-02-01-02-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-02-02-01-24.wav
fear,female,24,../data/raw\Actor_24\03-01-06-02-02-02-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-01-01-01-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-01-01-02-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-01-02-01-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-01-02-02-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-02-01-01-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-02-01-02-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-02-02-01-24.wav
disgust,female,24,../data/raw\Actor_24\03-01-07-02-02-02-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-01-01-01-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-01-01-02-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-01-02-01-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-01-02-02-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-02-01-01-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-02-01-02-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-02-02-01-24.wav
surprise,female,24,../data/raw\Actor_24\03-01-08-02-02-02-24.wav
